"","P","pm2","Alder","B.Ar","EL.Kar","EL.Kar.Original","O.Karak","O.Karak_num","BLEnergikWh","MatValg","MatValg_num","Oms.Typ","BolType","AntEiendom","EiendomAreal","VannkantGL","VegkantGL","RegLBE","RegGrunnforur","RegKulturEiendom","RegGrunnerverv","TotBoliger","BRA.Bolig","BRA.Annet","BRA.Tot","BebygdAreal","RegKulturByg","Etasje","Lopenr","Bruksareal.Enhet","AntallRom","AntallBad","AntallWC","PrivatEid","HarHeis","Etasje_num","EtasjeSeksjon","Kjokken","VannKode","Vannforsyning","AvlopsKode","Avlop","DokumentAr","YearQuarter","DokumentDato","Matrikkel","Knr","Gnr","Bnr","Snr","Bygningsnummer","GateAdresse","EiendomAdressegatenavn","EiendomAdressehusnr","EiendomAdressebokstav","BruksEnhetsNummer","Postnummer","Bygningskategori","Dokumentnr","Bygningstype","Anvendelse","Naeringsgruppe","Andelsnummer","InternIdBruksenhet","dist_cbd_km","geom"
"114",2500000,38461.5384615385,9,2013,5,"C","Red",1,136.77,"Tre",4,"Fritt salg","Blokkleilighet",1,"1193.3",0,0,0,0,0,0,5,601,"0.0","601.0","278.0",0,1,1,65,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-06-13 02:00:00,"4626/43/683/1",4626,43,683,"1",300342057,"Nygårdsvegen 48 D","nygårdsvegen",48,"A","H0201","5350","Småhus",635122,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",4,6240628,10.45,c(-42037.16, 6731297.56)
"115",2490000,32337.6623376623,6,2014,5,"C","Orange",2,155.75,"Tre",4,"Fritt salg","Blokkleilighet",1,"6735.7",0,0,0,0,0,0,8,616,"0.0","616.0","388.0",0,2,1,77,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-12-02 01:00:00,"4624/34/647/6",4624,34,647,"6",300326961,"Skeisbotnen 68 A","skeisbotnen",68,"C","H0101","5217","Småhus",3426781,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",4,6215560,24.89,c(-31085.75, 6709448.6)
"116",2370000,30779.2207792208,5,2014,5,"C","Orange",2,155.75,"Tre",4,"Fritt salg","Blokkleilighet",1,"6735.7",0,0,0,0,0,0,8,616,"0.0","616.0","388.0",0,2,1,77,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q3",2019-07-08 02:00:00,"4624/34/647/5",4624,34,647,"5",300326961,"Skeisbotnen 68 A","skeisbotnen",68,"D","H0101","5217","Småhus",789559,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",3,6215561,24.89,c(-31085.75, 6709448.6)
"117",2850000,37012.987012987,8,2014,5,"C","Orange",2,155.75,"Tre",4,"Fritt salg","Blokkleilighet",1,"6735.7",0,0,0,0,0,0,8,616,"0.0","616.0","388.0",0,1,1,77,3,1,1,0,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-06-13 02:00:00,"4624/34/647/2",4624,34,647,"2",300326961,"Skeisbotnen 68 A","skeisbotnen",68,"A","H0101","5217","Småhus",635263,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",6,6215558,24.89,c(-31085.75, 6709448.6)
"118",2460000,31948.0519480519,7,2014,5,"C","Orange",2,155.75,"Tre",4,"Fritt salg","Blokkleilighet",1,"6735.7",0,0,0,0,0,0,8,616,"0.0","616.0","388.0",0,2,1,77,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-06-23 02:00:00,"4624/34/647/8",4624,34,647,"8",300326961,"Skeisbotnen 68 A","skeisbotnen",70,"C","H0101","5217","Småhus",764393,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",4,6215564,24.89,c(-31085.75, 6709448.6)
"119",2650000,34415.5844155844,8,2014,5,"C","Orange",2,155.75,"Tre",4,"Fritt salg","Blokkleilighet",1,"6735.7",0,0,0,0,0,0,8,616,"0.0","616.0","388.0",0,2,1,77,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-02 01:00:00,"4624/34/647/7",4624,34,647,"7",300326961,"Skeisbotnen 68 A","skeisbotnen",70,"D","H0101","5217","Småhus",237973,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",4,6215565,24.89,c(-31085.75, 6709448.6)
"120",2250000,33088.2352941177,8,2011,4,"D","Red",1,145.56,"Tre",4,"Fritt salg","Blokkleilighet",1,"6278.6",1,1,0,0,0,0,6,453,"0.0","453.0","181.0",0,1,1,68,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-02-06 01:00:00,"4627/4/140/2",4627,4,140,"2",300115320,"Vardane 55 D","vardane",55,"B","H0201","5306","Boligblokker",152930,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,5833182,8.77,c(-36848.7, 6741647.65)
"121",2900000,42647.0588235294,11,2011,4,"D","Red",1,145.56,"Tre",4,"Fritt salg","Blokkleilighet",1,"6278.6",1,1,0,0,0,0,6,453,"0.0","453.0","181.0",0,3,1,68,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-12-06 01:00:00,"4627/4/140/6",4627,4,140,"6",300115320,"Vardane 55 D","vardane",55,"F","H0201","5306","Boligblokker",1384613,"Andre småhus m/3 boliger el fl","Bolig","Bolig",5,5833187,8.77,c(-36848.7, 6741647.65)
"122",3050000,44852.9411764706,11,2011,4,"D","Red",1,145.56,"Tre",4,"Fritt salg","Blokkleilighet",1,"6278.6",1,1,0,0,0,0,6,453,"0.0","453.0","181.0",0,1,1,68,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-08-15 02:00:00,"4627/4/140/1",4627,4,140,"1",300115320,"Vardane 55 D","vardane",55,"A","H0201","5306","Boligblokker",893080,"Andre småhus m/3 boliger el fl","Bolig","Bolig",5,5833181,8.77,c(-36848.7, 6741647.65)
"123",2500000,36764.7058823529,8,2011,4,"D","Red",1,145.56,"Tre",4,"Fritt salg","Blokkleilighet",1,"6278.6",1,1,0,0,0,0,6,453,"0.0","453.0","181.0",0,3,1,68,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-10-04 02:00:00,"4627/4/140/5",4627,4,140,"5",300115320,"Vardane 55 D","vardane",55,"E","H0201","5306","Boligblokker",1170830,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,5833186,8.77,c(-36848.7, 6741647.65)
"124",3057000,35964.7058823529,6,2013,4,"D","Red",1,141.21,"Tre",4,"Fritt salg","Blokkleilighet",1,"3542.5",1,0,0,0,0,0,10,850,"0.0","850.0","459.0",0,2,1,85,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-04 01:00:00,"4624/51/40/14",4624,51,40,"14",300335820,"Greidalsvegen 6 F","greidalsvegen",6,"K","H0201","5209","Boligblokker",1456117,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",4,6229892,25.33,c(-28362.56, 6709259.77)
"125",3300000,38823.5294117647,9,2013,4,"D","Red",1,141.21,"Tre",4,"Fritt salg","Blokkleilighet",1,"3542.5",1,0,0,0,0,0,10,850,"0.0","850.0","459.0",0,1,1,85,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-01-03 01:00:00,"4624/51/40/7",4624,51,40,"7",300335820,"Greidalsvegen 6 F","greidalsvegen",6,"C","H0201","5209","Boligblokker",3883,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",6,6229887,25.33,c(-28362.56, 6709259.77)
"126",2680000,25523.8095238095,5,2014,5,"C","Orange",2,136.71,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"273.8",0,0,0,0,0,0,1,105,"0.0","105.0","73.0",0,1,1,105,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-13 02:00:00,"4626/52/343/4",4626,52,343,"4",300444708,"Hedlemyra 20","hedlemyra",20,NA,"H0101","5357","Småhus",672908,"Enebolig","Bolig","Bolig",4,6425536,17.01,c(-45192.54, 6723545.62)
"127",3000000,21428.5714285714,4,2015,6,"B","Orange",2,127.78,"Tre",4,"Fritt salg","Tomannsbolig",1,"4315.2",1,0,0,0,0,0,1,140,"0.0","140.0","69.0",0,1,1,140,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-11-26 01:00:00,"4631/196/146/10",4631,196,146,"10",300444980,"Midtgardshøgda 5A","midtgardshøgda",5,"A",NA,"5915","Småhus",1416380,"Tomannsbolig, vertikaldelt","Bolig","Bolig",5,4950048,20.89,c(-26367.42, 6754430.53)
"128",3200000,24806.2015503876,3,2016,6,"B","Red",1,104.01,"Betong",1,"Fritt salg","Blokkleilighet",1,"3597.2",1,0,0,0,0,0,32,4615,"0.0","4615.0","1577.0",0,2,5,129,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-06 02:00:00,"4627/7/943/13",4627,7,943,"13",300344035,"Holmedalen 20","holmedalen",20,NA,"H0103","5300","Boligblokker",641336,"Store sammenb. boligbygg på 5 etg. el. mer","Bolig","Bolig",5,6244025,6,c(-37518.11, 6736739.26)
"129",4130000,29290.780141844,4,2016,6,"B","Red",1,104.01,"Betong",1,"Fritt salg","Blokkleilighet",1,"3597.2",1,0,0,0,0,0,32,4615,"0.0","4615.0","1577.0",0,5,3,141,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-02-03 01:00:00,"4627/7/943/19",4627,7,943,"19",300344035,"Holmedalen 20","holmedalen",20,NA,"H0103","5300","Boligblokker",2058630,"Store sammenb. boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6244036,6,c(-37518.11, 6736739.26)
"130",3500000,27131.7829457364,5,2016,6,"B","Red",1,104.01,"Betong",1,"Fritt salg","Blokkleilighet",1,"3597.2",1,0,0,0,0,0,32,4615,"0.0","4615.0","1577.0",0,1,6,129,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-08-11 02:00:00,"4627/7/943/11",4627,7,943,"11",300344035,"Holmedalen 20","holmedalen",20,NA,"H0103","5300","Boligblokker",978877,"Store sammenb. boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6244020,6,c(-37518.11, 6736739.26)
"131",5450000,35389.6103896104,4,2016,6,"B","Red",1,104.01,"Betong",1,"Fritt salg","Blokkleilighet",1,"3597.2",1,0,0,0,0,0,32,4615,"0.0","4615.0","1577.0",0,3,5,154,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-06-18 02:00:00,"4627/7/943/17",4627,7,943,"17",300344035,"Holmedalen 20","holmedalen",20,NA,"H0103","5300","Boligblokker",2618143,"Store sammenb. boligbygg på 5 etg. el. mer","Bolig","Bolig",5,6244031,6,c(-37518.11, 6736739.26)
"132",3250000,25193.7984496124,5,2016,6,"B","Red",1,104.01,"Betong",1,"Fritt salg","Blokkleilighet",1,"3597.2",1,0,0,0,0,0,32,4615,"0.0","4615.0","1577.0",0,1,4,129,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q4",2021-12-21 01:00:00,"4627/7/943/9",4627,7,943,"9",300344035,"Holmedalen 20","holmedalen",20,NA,"H0103","5300","Boligblokker",1606873,"Store sammenb. boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6244018,6,c(-37518.11, 6736739.26)
"133",5690000,36948.051948052,5,2016,6,"B","Red",1,104.01,"Betong",1,"Fritt salg","Blokkleilighet",1,"3597.2",1,0,0,0,0,0,32,4615,"0.0","4615.0","1577.0",0,3,3,154,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-07-19 02:00:00,"4627/7/943/15",4627,7,943,"15",300344035,"Holmedalen 20","holmedalen",20,NA,"H0103","5300","Boligblokker",888848,"Store sammenb. boligbygg på 5 etg. el. mer","Bolig","Bolig",5,6244029,6,c(-37518.11, 6736739.26)
"134",3900000,30232.5581395349,6,2016,6,"B","Red",1,104.01,"Betong",1,"Fritt salg","Blokkleilighet",1,"3597.2",1,0,0,0,0,0,32,4615,"0.0","4615.0","1577.0",0,2,4,129,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-12-06 01:00:00,"4627/7/943/12",4627,7,943,"12",300344035,"Holmedalen 20","holmedalen",20,NA,"H0103","5300","Boligblokker",1384710,"Store sammenb. boligbygg på 5 etg. el. mer","Bolig","Bolig",5,6244024,6,c(-37518.11, 6736739.26)
"135",4200000,27631.5789473684,3,2016,6,"B","Red",1,104.01,"Betong",1,"Fritt salg","Blokkleilighet",1,"3597.2",1,0,0,0,0,0,32,4615,"0.0","4615.0","1577.0",0,1,2,152,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-04-08 02:00:00,"4627/7/943/2",4627,7,943,"2",300344035,"Holmedalen 20","holmedalen",20,NA,"H0103","5300","Boligblokker",411990,"Store sammenb. boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6244016,6,c(-37518.11, 6736739.26)
"136",5400000,35064.9350649351,4,2016,6,"B","Red",1,104.01,"Betong",1,"Fritt salg","Blokkleilighet",1,"3597.2",1,0,0,0,0,0,32,4615,"0.0","4615.0","1577.0",0,3,4,154,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-09-24 02:00:00,"4627/7/943/16",4627,7,943,"16",300344035,"Holmedalen 20","holmedalen",20,NA,"H0103","5300","Boligblokker",3073295,"Store sammenb. boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6244030,6,c(-37518.11, 6736739.26)
"137",2890000,30421.0526315789,5,2015,4,"D","Red",1,129.82,"Tre",4,"Fritt salg","Blokkleilighet",1,"1124.1",0,0,0,0,0,0,6,556,"0.0","556.0","343.0",0,2,1,95,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2020,"2020Q2",2020-05-20 02:00:00,"4626/45/209/6",4626,45,209,"6",300489631,"Ebbesvikfjellet 10 B","ebbesvikfjellet",14,"B","H0201","5350","Boligblokker",2484875,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,6513873,11.75,c(-42992.26, 6730091.46)
"138",2420000,29512.1951219512,4,2015,4,"D","Red",1,129.82,"Tre",4,"Fritt salg","Annet",1,"1124.1",0,0,0,0,0,0,6,556,"0.0","556.0","343.0",0,1,1,82,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2019,"2019Q3",2019-07-23 02:00:00,"4626/45/209/2",4626,45,209,"2",300489631,"Ebbesvikfjellet 10 B","ebbesvikfjellet",12,"A","H0201","5350","Boligblokker",851434,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,6513869,11.75,c(-42992.26, 6730091.46)
"139",2800000,34146.3414634146,4,2015,4,"D","Red",1,129.82,"Tre",4,"Fritt salg","Annet",1,"1124.1",0,0,0,0,0,0,6,556,"0.0","556.0","343.0",0,2,1,82,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2019,"2019Q2",2019-05-13 02:00:00,"4626/45/209/5",4626,45,209,"5",300489631,"Ebbesvikfjellet 10 B","ebbesvikfjellet",12,"B","H0201","5350","Boligblokker",538891,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,6513872,11.75,c(-42992.26, 6730091.46)
"140",2950000,31052.6315789474,5,2015,4,"D","Red",1,129.82,"Tre",4,"Fritt salg","Blokkleilighet",1,"1124.1",0,0,0,0,0,0,6,556,"0.0","556.0","343.0",0,1,1,95,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2020,"2020Q1",2020-03-24 01:00:00,"4626/45/209/3",4626,45,209,"3",300489631,"Ebbesvikfjellet 10 B","ebbesvikfjellet",14,"A","H0201","5350","Boligblokker",2261773,"Andre småhus m/3 boliger el fl","Bolig","Bolig",6,6513870,11.75,c(-42992.26, 6730091.46)
"141",3200000,31683.1683168317,5,2015,4,"D","Red",1,129.82,"Tre",4,"Fritt salg","Blokkleilighet",1,"1124.1",0,0,0,0,0,0,6,556,"0.0","556.0","343.0",0,1,1,101,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2020,"2020Q3",2020-08-05 02:00:00,"4626/45/209/1",4626,45,209,"1",300489631,"Ebbesvikfjellet 10 B","ebbesvikfjellet",10,"A","H0201","5350","Boligblokker",2834534,"Andre småhus m/3 boliger el fl","Bolig","Bolig",4,6513867,11.75,c(-42992.26, 6730091.46)
"142",3330000,32970.297029703,5,2015,4,"D","Red",1,129.82,"Tre",4,"Fritt salg","Blokkleilighet",1,"1124.1",0,0,0,0,0,0,6,556,"0.0","556.0","343.0",0,2,1,101,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2020,"2020Q3",2020-08-12 02:00:00,"4626/45/209/4",4626,45,209,"4",300489631,"Ebbesvikfjellet 10 B","ebbesvikfjellet",10,"B","H0201","5350","Boligblokker",2863261,"Andre småhus m/3 boliger el fl","Bolig","Bolig",6,6513871,11.75,c(-42992.26, 6730091.46)
"143",3100000,46268.6567164179,9,2013,5,"C","Green",5,122.09,"Betong",1,"Fritt salg","Blokkleilighet",1,"3444.5",1,1,0,0,0,1,51,14064,"0.0","14064.0","2578.0",0,7,5,67,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-08-16 02:00:00,"4626/35/8/48",4626,35,8,"48",300317006,"Bildøyvegen 11 B","bildøyvegen",11,"B","H0607","5353","Boligblokker",900038,"Butikk/forretningsbygning","Bolig","Bolig",9,6198479,11.76,c(-43580.34, 6732123.38)
"144",3620000,38510.6382978723,8,2013,5,"C","Green",5,122.09,"Betong",1,"Fritt salg","Blokkleilighet",1,"3444.5",1,1,0,0,0,1,51,14064,"0.0","14064.0","2578.0",0,5,6,94,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-16 01:00:00,"4626/35/8/28",4626,35,8,"28",300317006,"Bildøyvegen 11 B","bildøyvegen",11,"B","H0607","5353","Boligblokker",314126,"Butikk/forretningsbygning","Bolig","Bolig",3,6198459,11.76,c(-43580.34, 6732123.38)
"145",3000000,40000,8,2013,5,"C","Green",5,122.09,"Betong",1,"Fritt salg","Blokkleilighet",1,"3444.5",1,1,0,0,0,1,51,14064,"0.0","14064.0","2578.0",0,5,9,75,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-09-22 02:00:00,"4626/35/8/31",4626,35,8,"31",300317006,"Bildøyvegen 11 B","bildøyvegen",11,"B","H0607","5353","Boligblokker",1176916,"Butikk/forretningsbygning","Bolig","Bolig",6,6198462,11.76,c(-43580.34, 6732123.38)
"146",5800000,41134.7517730496,7,2013,5,"C","Green",5,122.09,"Betong",1,"Fritt salg","Blokkleilighet",1,"3444.5",1,1,0,0,0,1,51,14064,"0.0","14064.0","2578.0",0,5,4,141,4,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-12-17 01:00:00,"4626/35/8/26",4626,35,8,"26",300317006,"Bildøyvegen 11 B","bildøyvegen",11,"B","H0607","5353","Boligblokker",3506988,"Butikk/forretningsbygning","Bolig","Bolig",3,6198457,11.76,c(-43580.34, 6732123.38)
"147",3800000,35849.0566037736,7,2013,5,"C","Green",5,122.09,"Betong",1,"Fritt salg","Blokkleilighet",1,"3444.5",1,1,0,0,0,1,51,14064,"0.0","14064.0","2578.0",0,3,11,106,4,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-08-31 02:00:00,"4626/35/8/11",4626,35,8,"11",300317006,"Bildøyvegen 11 B","bildøyvegen",11,"B","H0607","5353","Boligblokker",2945279,"Butikk/forretningsbygning","Bolig","Bolig",3,6198442,11.76,c(-43580.34, 6732123.38)
"148",3275000,35597.8260869565,6,2013,5,"C","Green",5,122.09,"Betong",1,"Fritt salg","Blokkleilighet",1,"3444.5",1,1,0,0,0,1,51,14064,"0.0","14064.0","2578.0",0,6,9,92,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-18 02:00:00,"4626/35/8/42",4626,35,8,"42",300317006,"Bildøyvegen 11 B","bildøyvegen",11,"B","H0607","5353","Boligblokker",687595,"Butikk/forretningsbygning","Bolig","Bolig",5,6198473,11.76,c(-43580.34, 6732123.38)
"149",3450000,39204.5454545455,9,2013,5,"C","Green",5,122.09,"Betong",1,"Fritt salg","Uoppgitt",1,"3444.5",1,1,0,0,0,1,51,14064,"0.0","14064.0","2578.0",0,5,1,88,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-09-30 02:00:00,"4626/35/8/23",4626,35,8,"23",300317006,"Bildøyvegen 11 B","bildøyvegen",11,"B","H0607","5353","Boligblokker",1095644,"Butikk/forretningsbygning","Bolig","Bolig",3,6198454,11.76,c(-43580.34, 6732123.38)
"150",5100000,42148.7603305785,6,2013,5,"C","Green",5,122.09,"Betong",1,"Fritt salg","Blokkleilighet",1,"3444.5",1,1,0,0,0,1,51,14064,"0.0","14064.0","2578.0",0,6,4,121,4,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q3",2019-07-03 02:00:00,"4626/35/8/37",4626,35,8,"37",300317006,"Bildøyvegen 11 B","bildøyvegen",11,"B","H0607","5353","Boligblokker",768337,"Butikk/forretningsbygning","Bolig","Bolig",7,6198468,11.76,c(-43580.34, 6732123.38)
"151",3150000,38888.8888888889,8,2013,5,"C","Green",5,122.09,"Betong",1,"Fritt salg","Blokkleilighet",1,"3444.5",1,1,0,0,0,1,51,14064,"0.0","14064.0","2578.0",0,3,9,81,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-07-02 02:00:00,"4626/35/8/9",4626,35,8,"9",300317006,"Bildøyvegen 11 B","bildøyvegen",11,"B","H0607","5353","Boligblokker",815551,"Butikk/forretningsbygning","Bolig","Bolig",5,6198440,11.76,c(-43580.34, 6732123.38)
"152",3200000,35555.5555555556,6,2013,5,"C","Green",5,122.09,"Betong",1,"Fritt salg","Blokkleilighet",1,"3444.5",1,1,0,0,0,1,51,14064,"0.0","14064.0","2578.0",0,6,3,90,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-02-26 01:00:00,"4626/35/8/36",4626,35,8,"36",300317006,"Bildøyvegen 11 B","bildøyvegen",11,"B","H0607","5353","Boligblokker",237523,"Butikk/forretningsbygning","Bolig","Bolig",7,6198467,11.76,c(-43580.34, 6732123.38)
"153",2200000,26190.4761904762,13,2006,4,"D","Yellow",3,147.3,"Tre",4,"Fritt salg","Annet",1,"966.7",0,0,0,0,0,0,2,167,"0.0","167.0","0.0",0,1,1,84,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-01-09 01:00:00,"4626/28/156/3",4626,28,156,"3",24187322,"Spjeldsfjellet 10 B","spjeldsfjellet",10,"B","H0101","5363","Boligblokker",36639,"Andre småhus m/3 boliger el fl","Bolig","Bolig",8,371704,15.94,c(-47878.16, 6736019.16)
"154",2450000,29518.0722891566,13,2006,4,"D","Yellow",3,147.3,"Tre",4,"Fritt salg","Blokkleilighet",1,"966.7",0,0,0,0,0,0,2,167,"0.0","167.0","0.0",0,1,1,83,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-16 01:00:00,"4626/28/156/1",4626,28,156,"1",24187322,"Spjeldsfjellet 10 B","spjeldsfjellet",10,"A","H0101","5363","Boligblokker",1505952,"Andre småhus m/3 boliger el fl","Bolig","Bolig",13,371709,15.94,c(-47878.16, 6736019.16)
"155",4300000,52439.0243902439,6,2016,4,"D","Red",1,140.76,"Tre",4,"Fritt salg","Blokkleilighet",1,"5061.5",1,0,0,0,1,0,9,800,"0.0","800.0","291.0",0,2,2,82,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2022,"2022Q1",2022-02-01 01:00:00,"4626/50/700/14",4626,50,700,"14",300541102,"Nilsvikvegen 8","nilsvikvegen",8,NA,"H0303","5177","Boligblokker",123579,"Store sammenb. boligbygg på 5 etg. el. mer","Bolig","Bolig",8,6610912,10.58,c(-41157.97, 6728976.91)
"156",3850000,47530.8641975309,4,2016,4,"D","Red",1,140.76,"Tre",4,"Fritt salg","Blokkleilighet",1,"5061.5",1,0,0,0,1,0,9,800,"0.0","800.0","291.0",0,1,1,81,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2020,"2020Q4",2020-10-12 02:00:00,"4626/50/700/12",4626,50,700,"12",300541102,"Nilsvikvegen 8","nilsvikvegen",8,NA,"H0303","5177","Boligblokker",3161397,"Store sammenb. boligbygg på 5 etg. el. mer","Bolig","Bolig",8,6610910,10.58,c(-41157.97, 6728976.91)
"157",4100000,50000,3,2016,4,"D","Red",1,140.76,"Tre",4,"Fritt salg","Annet",1,"5061.5",1,0,0,0,1,0,9,800,"0.0","800.0","291.0",0,3,2,82,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2019,"2019Q1",2019-01-23 01:00:00,"4626/50/700/17",4626,50,700,"17",300541102,"Nilsvikvegen 8","nilsvikvegen",8,NA,"H0303","5177","Boligblokker",100032,"Store sammenb. boligbygg på 5 etg. el. mer","Bolig","Bolig",8,6610915,10.58,c(-41157.97, 6728976.91)
